mean,std,variance,energy,max,min,range,diff_energy,dominant_frequency,spectral_energy,pca1_mean,pca1_std,label
1.05761553361215e-15,0.995083122776611,0.990190421234852,0.989999999999999,3.90532370290507,-3.67356804727224,7.57889175017731,0.448508900956987,5,1.66617373839516,-9.76996261670138e-17,2.38661338411355,normal
7.16691663281101e-16,0.995083122776611,0.990190421234853,0.99,3.94817024386601,-3.66526529807775,7.61343554194376,0.47678294040321,1,1.90194661757369,-1.4432899320127e-16,2.31143631463768,normal
-1.19118390365167e-15,0.995083122776611,0.990190421234853,0.99,3.39576646650651,-3.97255792289713,7.36832438940364,0.482719234895793,1,1.53750367639538,-5.99520433297585e-17,2.26591535242743,normal
1.22858987940442e-15,0.995083122776612,0.990190421234854,0.990000000000001,3.73055956494331,-4.95822972946679,8.6887892944101,0.500585673709755,6,0.961696401344651,1.15463194561016e-16,2.24403477388723,normal
1.64313007644523e-15,0.995083122776611,0.990190421234852,0.989999999999999,3.69857383975666,-3.6026648132975,7.30123865305415,0.490905877466372,1.5,1.98465534505386,-1.82076576038526e-16,2.28276303704039,normal
-3.02322269782543e-16,0.995083122776612,0.990190421234854,0.990000000000001,3.66379448270511,-4.25058206760261,7.91437655030772,0.468981982527268,4.5,1.57424618909468,8.88178419700125e-18,2.3786100434798,normal
-2.35298959803633e-15,0.995083122776612,0.990190421234853,0.99,3.55196114428161,-3.54863716248877,7.10059830677038,0.485332166656853,5.5,1.88270799841649,1.22124532708767e-16,2.23934768598187,normal
-9.9066054505014e-16,0.995083122776611,0.990190421234853,0.99,4.37023607290012,-3.46004305997991,7.83027913288004,0.476464441443135,1,1.54565368259705,8.65973959207622e-17,2.08778295907759,normal
-7.52218800069106e-16,0.995083122776611,0.990190421234853,0.99,3.62693639867655,-3.77469641242838,7.40163281110493,0.463219882928452,3,1.58827698292375,1.47659662275146e-16,2.13580102312493,normal
6.14892752100087e-17,0.995083122776612,0.990190421234853,0.99,4.53449082434052,-4.27487405544244,8.80936487978296,0.448394336877429,7.5,1.99971102286489,-2.26485497023532e-16,2.31148608802356,normal
-5.12410626750072e-16,0.995083122776612,0.990190421234853,0.99,4.74102385228769,-3.60866337140561,8.34968722369331,0.472102212871537,1,2.21728622821602,1.33226762955019e-17,2.15865358645956,normal
-2.41516208741534e-16,0.995083122776611,0.990190421234853,0.99,3.77244377073229,-3.53203041415208,7.30447418488437,0.45941060548338,6.5,1.6111088770284,-4.88498130835069e-17,2.20662907934838,normal
-1.7464662195065e-15,0.995083122776611,0.990190421234852,0.99,3.54429520472371,-3.47111920354716,7.01541440827086,0.490770966011717,4,1.46017517196039,-4.44089209850063e-17,2.16323315553438,normal
-8.5401771125012e-16,0.995083122776611,0.990190421234852,0.989999999999999,3.89238352319449,-4.92277640113212,8.8151599243266,0.484940911880489,2,1.46140824573478,1.53210777398272e-16,2.20287392828229,normal
8.83054313432625e-16,0.995083122776612,0.990190421234853,0.990000000000001,3.4230514264872,-4.0307005521516,7.4537519786388,0.49154194082218,1.5,1.80959324946997,6.21724893790088e-17,2.11499662686543,normal
-1.82563366133938e-15,0.995083122776612,0.990190421234854,0.990000000000002,4.18064359113368,-3.41800428780564,7.59864787893932,0.470442617711047,3.5,1.2347112739468,-2.22044604925031e-17,2.14978611781841,normal
-3.82087524013304e-16,0.995083122776611,0.990190421234852,0.989999999999999,3.3119548769872,-4.02036079729594,7.33231567428314,0.480327807607472,1,1.97075000626535,-7.54951656745107e-17,2.29396728030026,normal
-8.22419055933866e-17,0.995083122776611,0.990190421234853,0.99,3.04756073596756,-3.51716571561597,6.56472645158352,0.499296777851376,3.5,2.42763087509409,1.37667655053519e-16,2.23727342740195,normal
-4.72271794321317e-16,0.995083122776612,0.990190421234853,0.99,3.3463425986511,-3.93793224199262,7.28427484064372,0.496932327962293,3,1.71700404636885,9.10382880192628e-17,2.27266423139935,normal
1.91778217238327e-15,0.995083122776612,0.990190421234853,0.990000000000001,4.0398648714251,-3.53537786832294,7.57524273974803,0.512637012543483,4,2.08751960924318,2.04281036531029e-16,2.12209460456324,normal
2.61132995568949e-15,0.995083122776611,0.990190421234853,0.99,3.5636131131376,-3.72881060465274,7.29242371779035,0.476934165206823,8,1.56975424924099,-2.22044604925031e-17,2.2678530191942,normal
1.19255033198967e-15,0.995083122776611,0.990190421234852,0.989999999999999,3.50224635875204,-4.64905679420201,8.15130315295406,0.484862751036531,2.5,1.75543939188127,-2.22044604925031e-17,2.15512773288081,normal
-5.80732043650082e-16,0.995083122776611,0.990190421234853,0.99,3.21274983802365,-3.94828093960521,7.16103077762887,0.472562506379862,2.5,2.31387552438475,-1.06581410364015e-16,2.20289940673347,normal
-8.89544848038125e-16,0.995083122776611,0.990190421234852,0.989999999999999,4.50239573417166,-3.33631393372007,7.83870966789173,0.487612549334271,2,1.53771359482658,9.99200722162641e-18,2.19781638893779,normal
9.01842703080127e-16,0.995083122776612,0.990190421234853,0.99,3.44969483168187,-3.76384529821483,7.21354012989669,0.48591962473669,1.5,1.95001948505217,-9.76996261670138e-17,2.16886824972843,normal
-1.73843845302075e-15,0.995083122776611,0.990190421234853,0.99,3.58769093464627,-4.38240134987544,7.97009228452171,0.50572732113976,4,1.66334126088874,-7.105427357601e-17,2.17004593146208,normal
-1.84570307755376e-15,0.995083122776612,0.990190421234853,0.99,4.5680871007829,-3.57330917947712,8.14139628026002,0.466577875563774,1,1.85513216406656,5.77315972805081e-17,2.3930116109758,normal
-1.80436862032925e-15,0.995083122776611,0.990190421234852,0.989999999999999,3.65981309927796,-4.00024463543747,7.66005773471544,0.4879877222004,4.5,1.72237847353525,1.24344978758018e-16,2.17945133546243,normal
2.78580577409789e-15,0.995083122776612,0.990190421234853,0.99,3.40705269378847,-4.40231612552969,7.80936881931817,0.478870789711496,4.5,2.78590082816183,1.50990331349021e-16,2.36180133887681,normal
3.09581420328169e-17,0.995083122776612,0.990190421234854,0.990000000000001,4.02069125930093,-3.50657087087428,7.52726213017521,0.493828584969041,5,2.87824139851069,8.21565038222616e-17,2.09259201905595,normal
6.7185573344047e-16,0.995083122776611,0.990190421234852,0.989999999999999,3.09498100256553,-3.46567332776418,6.56065433032971,0.192918924731887,1,3.99280017173518,2.04281036531029e-16,5.93343436334227,normal
2.53472456699036e-16,0.995083122776611,0.990190421234853,0.99,4.1242886763408,-2.71665568310423,6.84094435944504,0.203247036682207,1.5,2.68377488436609,-2.8199664825479e-16,5.86866633085655,normal
-1.33534209331069e-15,0.995083122776612,0.990190421234854,0.990000000000001,3.41853146855621,-3.60882003890002,7.02735150745623,0.196158601475961,1.5,2.73412899759999,4.9293902293357e-16,5.89450214205255,normal
-6.94914211644223e-16,0.995083122776611,0.990190421234853,0.99,3.08735686938635,-2.74009685604597,5.82745372543232,0.192052440682392,1,3.78918730561067,9.76996261670138e-17,5.81521036281266,normal
-3.60395474147551e-16,0.995083122776611,0.990190421234853,0.99,3.36523534570426,-2.90942236684729,6.27465771255155,0.178491443825217,1.5,3.36374465122547,6.08402217494586e-16,5.96776609733111,normal
2.39124959150034e-18,0.995083122776611,0.990190421234852,0.99,2.8359599925404,-3.0551592511867,5.8911192437271,0.193392556885867,1,3.372956703693,-5.6399329650958e-16,5.88990794451215,normal
1.05146660609115e-15,0.995083122776611,0.990190421234853,0.99,3.37482922755438,-3.25055563005435,6.62538485760873,0.179097185355861,1.5,3.11528573884951,6.88338275267597e-17,6.01205083164219,normal
1.758422467464e-16,0.995083122776611,0.990190421234853,0.99,3.88482931792226,-3.06255777999812,6.94738709792038,0.189039898576431,1.5,3.29261049687116,-5.55111512312578e-17,5.87487280578955,normal
1.73536398926024e-16,0.995083122776612,0.990190421234853,0.990000000000001,2.93803687872102,-4.27029887864576,7.20833575736679,0.182339620173158,1.5,3.14855488698994,5.52891066263328e-16,5.93971451065514,normal
-6.08060610410086e-16,0.995083122776611,0.990190421234852,0.989999999999999,3.61703858345202,-3.06430098877662,6.68133957222864,0.187215589919877,1.5,3.15419978775963,5.32907051820075e-17,5.87964265469665,normal
-5.74753919671331e-17,0.995083122776611,0.990190421234852,0.989999999999999,3.23278421109389,-2.75202940531564,5.98481361640953,0.189259651203479,1.5,3.10086577784567,5.77315972805081e-17,5.94778821019202,normal
-6.3504757008559e-16,0.995083122776612,0.990190421234853,0.99,2.95238255959148,-3.24525284216897,6.19763540176044,0.201969535813907,1.5,2.87388351875611,-1.46549439250521e-16,5.82936217474776,normal
-3.62957527281301e-16,0.995083122776612,0.990190421234854,0.990000000000001,3.06656444070738,-3.02642680971998,6.09299125042737,0.203209137191952,1.5,3.3309172994825,1.77635683940025e-17,5.8016268130002,normal
2.03256215277529e-16,0.995083122776612,0.990190421234853,0.99,3.07618629839045,-4.61654252085681,7.69272881924726,0.188525882888129,1.5,2.93881428741147,3.10862446895044e-17,5.9128433738892,normal
5.57588163675204e-16,0.995083122776611,0.990190421234852,0.989999999999999,3.15360893826339,-3.56470834606517,6.71831728432857,0.18408619274357,1,3.74695214772789,3.77475828372553e-16,5.90948125578249,normal
-1.00090875758514e-16,0.995083122776611,0.990190421234853,0.99,3.27628205275368,-3.01698712421075,6.29326917696442,0.196284609330496,1.5,3.3553556067104,9.76996261670138e-17,5.85341783152303,normal
2.55351295663786e-16,0.995083122776611,0.990190421234852,0.99,2.99656425909946,-3.19929148951251,6.19585574861197,0.179450232636381,1.5,2.8480818716493,9.10382880192628e-17,5.89706110222053,normal
4.9720911148982e-16,0.995083122776612,0.990190421234854,0.99,3.3607527953899,-3.79013704560799,7.1508898409979,0.185529931292054,1.5,3.243883144263,5.32907051820075e-17,5.88545736561778,normal
1.28102656687518e-16,0.995083122776612,0.990190421234854,0.990000000000001,2.79931937348317,-2.95142746179552,5.75074683527868,0.193269142002404,1,2.98482224395465,2.17603712826531e-16,5.8103592006588,normal
-1.12089824601578e-16,0.995083122776611,0.990190421234853,0.99,3.33792113066822,-3.16058815542255,6.49850928609077,0.188816279707529,1.5,3.52946570450446,3.75255382323303e-16,5.8808301507146,normal
2.08721928629529e-16,0.995083122776612,0.990190421234854,0.990000000000001,3.50375811098897,-3.11358293164953,6.6173410426385,0.189902657896356,1.5,2.57926471842222,-1.95399252334028e-16,5.87812427814886,normal
4.80299560807068e-16,0.995083122776612,0.990190421234853,0.99,3.15407909423766,-3.27529265415048,6.42937174838814,0.19636003394182,1.5,3.56758085725792,-7.99360577730113e-17,5.8901799146564,normal
7.00977737394099e-16,0.995083122776611,0.990190421234852,0.99,3.48417793673302,-2.95903256984071,6.44321050657372,0.206061254556404,1.5,2.42811819570356,2.44249065417534e-16,5.85060595782728,normal
-2.95831735177042e-16,0.995083122776611,0.990190421234853,0.99,3.30363785856279,-3.31364005000995,6.61727790857273,0.183322736926313,1.5,3.78593203881678,2.39808173319034e-16,5.94715446428174,normal
1.19562479575017e-17,0.995083122776612,0.990190421234854,0.990000000000001,2.69319140520361,-3.30419295969793,5.99738436490153,0.183895025416227,1.5,3.39910050394604,-1.33226762955019e-16,5.94339789886395,normal
9.39419482375132e-17,0.995083122776611,0.990190421234852,0.99,3.00239462880424,-2.95918674699741,5.96158137580165,0.181472327048661,1.5,3.33141349181022,2.88657986402541e-16,5.96792404609085,normal
-2.42541029995034e-16,0.995083122776612,0.990190421234853,0.99,3.42043275193169,-3.55169299140453,6.97212574333622,0.191421706284818,1.5,3.06424752867555,1.26565424807268e-16,5.89958269312275,normal
4.89138644118506e-16,0.995083122776612,0.990190421234853,0.990000000000001,3.05500604025604,-2.99805966352193,6.05306570377797,0.198393572159014,1.5,3.57198700569828,3.68594044175552e-16,5.80345783883326,normal
-2.1008835696753e-17,0.995083122776611,0.990190421234852,0.99,3.56345493792579,-2.9602768157198,6.5237317536456,0.184309007233402,1,3.59935141970988,1.46549439250521e-16,5.90088115896526,normal
-3.544173501688e-17,0.995083122776611,0.990190421234852,0.989999999999999,3.09195331548049,-3.34554736377464,6.43750067925513,0.1912883290443,1,3.17572580689495,-9.76996261670138e-17,5.82780308694363,normal
-7.29331125407603e-17,0.995083122776612,0.990190421234853,0.99,3.14846340370604,-3.40194925165498,6.55041265536102,0.210065798930421,1.5,2.86925912417344,-7.99360577730113e-17,5.77813022601933,normal
1.08972659955515e-16,0.995083122776611,0.990190421234853,0.99,2.56766220935044,-3.62419560071167,6.1918578100621,0.181508362582159,1.5,2.96591611147557,-1.99840144432528e-17,5.90253747312862,normal
-8.73147707982123e-16,0.995083122776612,0.990190421234854,0.990000000000001,3.08233808093543,-3.14306003297023,6.22539811390565,0.18971588446646,1.5,3.70909400594587,6.66133814775094e-17,5.92326477513116,normal
-2.88316379318041e-16,0.995083122776612,0.990190421234853,0.99,3.04239004294769,-4.01578294077182,7.05817298371951,0.19355655993961,1.5,4.03365920668596,-7.54951656745107e-17,5.88107415562932,normal
2.53984867325786e-16,0.995083122776612,0.990190421234854,0.99,3.03567278063363,-2.83697580727258,5.8726485879062,0.196501522718982,1.5,3.61659029979578,1.55431223447522e-16,5.88023437891367,normal
2.88743388173666e-16,0.995083122776611,0.990190421234853,0.99,2.87977058396555,-3.47466908736311,6.35443967132866,0.200844820215015,1.5,2.75853553021065,4.88498130835069e-17,5.85897060599523,normal
-4.11636536822558e-16,0.995083122776612,0.990190421234854,0.990000000000001,3.17414735593172,-2.88390157679476,6.05804893272648,0.181669305873187,1.5,2.81454469843056,-5.83977310952832e-16,5.94914560551088,normal
2.39722771547909e-16,0.995083122776611,0.990190421234852,0.989999999999999,3.90919367656559,-3.27027450789251,7.1794681844581,0.190173358945436,1.5,3.38457638558652,-4.44089209850063e-18,5.86156712173242,normal
6.35474578941215e-16,0.995083122776612,0.990190421234853,0.99,3.20553110476824,-3.14633980374941,6.35187090851765,0.203683401346869,1.5,3.47338664419289,-3.24185123190546e-16,5.85699097964707,normal
-9.02184310164627e-16,0.995083122776611,0.990190421234852,0.989999999999999,3.05917809667382,-3.19226256948533,6.25144066615914,0.191203021336131,1.5,3.48538373450508,2.57571741713036e-16,5.86150925886438,normal
6.33339534663089e-16,0.995083122776612,0.990190421234853,0.99,4.25924061972657,-3.47733563280869,7.73657625253526,0.333853196848282,0.5,25.5979889398351,2.22044604925031e-16,4.47243248000949,normal
-2.95626770926342e-15,0.995083122776612,0.990190421234853,0.99,3.19373872139616,-3.22443308777572,6.41817180917188,0.33250131236446,0.5,24.0990609879786,1.06581410364015e-16,4.37715086904744,normal
-1.36506190966219e-15,0.995083122776611,0.990190421234852,0.99,3.17836612930054,-3.40267159805571,6.58103772735625,0.326085257103594,0.5,25.6015083490884,5.32907051820075e-16,4.54563941050218,normal
9.01842703080127e-16,0.995083122776611,0.990190421234852,0.989999999999999,3.15930113949792,-3.21772368706763,6.37702482656555,0.324980480702688,0.5,25.9929753261448,-9.76996261670138e-17,4.54480449854225,normal
1.15189908893416e-15,0.995083122776611,0.990190421234853,0.989999999999999,2.86558692131405,-3.57062503187563,6.43621195318968,0.323519691887295,0.5,24.5038041695098,1.24344978758018e-16,4.44479555736422,normal
1.14233409056816e-15,0.995083122776612,0.990190421234853,0.99,2.9847507781137,-3.8187994909525,6.80355026906619,0.31998412444796,0.5,26.5801854078593,-3.37507799486048e-16,4.59822733345802,normal
1.4005890464502e-16,0.995083122776611,0.990190421234852,0.989999999999999,3.30179135030661,-3.55855218029825,6.86034353060486,0.33248665765243,0.5,24.6846787504666,-4.2632564145606e-16,4.48676776228088,normal
-6.64084172268094e-16,0.995083122776611,0.990190421234853,0.99,3.34840574139318,-3.65872525837039,7.00713099976357,0.322375502557834,0.5,25.054312433298,3.37507799486048e-16,4.44924141790162,normal
1.97312252007228e-15,0.995083122776611,0.990190421234853,0.99,3.31303228762571,-4.33238944057761,7.64542172820332,0.327829726429671,0.5,27.6756248645584,4.08562073062058e-16,4.52404022334171,normal
-1.24003371673517e-16,0.995083122776611,0.990190421234852,0.989999999999999,3.69219193245637,-3.74336708357934,7.43555901603571,0.324408312253826,0.5,26.9580466806398,-3.5527136788005e-17,4.43055475439089,normal
-1.19767443825717e-15,0.995083122776611,0.990190421234853,0.99,3.6882816722278,-3.46784904737341,7.1561307196012,0.308928351555034,0.5,26.8324136157489,1.24344978758018e-16,4.51928301601637,normal
-9.14140558122129e-16,0.995083122776611,0.990190421234852,0.99,3.3116937743383,-3.22352379671978,6.53521757105808,0.319899178954532,0.5,25.7516718288397,-1.77635683940025e-16,4.52023580001206,normal
9.2097269981213e-16,0.995083122776611,0.990190421234852,0.989999999999999,3.76290324456528,-3.61366264538412,7.37656588994941,0.329354489953095,0.5,24.6127784098234,1.95399252334028e-16,4.35943170581586,normal
-6.78773276901596e-16,0.995083122776611,0.990190421234852,0.99,3.54195207795408,-3.42135632424163,6.96330840219571,0.313945901873693,0.5,27.6138351102536,-1.95399252334028e-16,4.56112701717169,normal
2.07013893207029e-16,0.995083122776612,0.990190421234853,0.990000000000001,3.44749675650165,-3.57054355052533,7.01804030702698,0.339450824642965,0.5,23.9044121682168,1.15463194561016e-16,4.3974342267335,normal
3.67740026464302e-15,0.995083122776611,0.990190421234853,0.99,3.61997260010672,-4.82212107350527,8.44209367361199,0.320041177562711,0.5,24.548129949602,7.46069872548105e-16,4.5769302849076,normal
-8.74343332777873e-16,0.995083122776611,0.990190421234853,0.99,3.03554721843212,-4.88520932672768,7.9207565451598,0.309905621922983,0.5,24.8255988970438,-2.35367281220533e-16,4.46171785832732,normal
1.57890794455922e-15,0.995083122776611,0.990190421234852,0.99,3.34825074304214,-3.25158442332307,6.59983516636521,0.311319981462024,0.5,25.7460438273038,-1.37667655053519e-16,4.48450946890859,normal
5.61602046918079e-16,0.995083122776611,0.990190421234853,0.99,3.30949110657436,-3.68538618876114,6.9948772953355,0.312168871822864,0.5,25.4664175812693,1.24344978758018e-16,4.50800412565568,normal
1.40144306416145e-15,0.995083122776612,0.990190421234854,0.990000000000001,3.60344520017602,-3.34314411983012,6.94658932000614,0.317556635591162,0.5,21.6247914430869,3.01980662698043e-16,4.47152683908819,normal
-1.83921254294826e-15,0.995083122776612,0.990190421234854,0.990000000000001,3.57218814638252,-3.20119694996821,6.77338509635073,0.317425022317892,0.5,22.3014647784864,-2.30926389122033e-16,4.41472368849686,normal
-6.68183457282094e-16,0.995083122776612,0.990190421234854,0.990000000000001,3.20406920672277,-3.88183434851288,7.08590355523565,0.2986646924588,0.5,27.4204957576398,-2.66453525910038e-17,4.46854022151078,normal
1.06513088947115e-15,0.995083122776612,0.990190421234853,0.99,3.60893611559652,-3.26048058888471,6.86941670448124,0.309362934330887,0.5,26.2865394315281,-4.9737991503207e-16,4.55769308326917,normal
-5.06261699229071e-16,0.995083122776612,0.990190421234853,0.99,3.06380524968247,-3.95853513484431,7.02234038452678,0.291206275359701,0.5,27.7632033162022,-4.88498130835069e-17,4.52683884375145,normal
2.22727819094031e-16,0.995083122776612,0.990190421234854,0.990000000000001,3.28951432654046,-3.72641856992205,7.01593289646251,0.323706060334129,0.5,27.7204700564687,7.63833440942108e-16,4.50762799699304,normal
-2.90366021825041e-16,0.995083122776612,0.990190421234854,0.990000000000001,2.98277684152767,-4.40598012871428,7.38875697024195,0.322475591240513,0.5,25.0154020565483,-3.01980662698043e-16,4.49631801314779,normal
1.61238543884023e-16,0.995083122776611,0.990190421234852,0.989999999999999,3.28917858073857,-3.79597471944633,7.0851533001849,0.319007263029152,0.5,25.08571348699,5.32907051820075e-17,4.39957606774791,normal
-1.98166269718478e-15,0.995083122776611,0.990190421234853,0.99,3.30190421141745,-3.50885632628177,6.81076053769922,0.312590104322851,0.5,27.0724697519592,-1.19904086659517e-16,4.57062848697188,normal
-6.32314713409589e-16,0.995083122776611,0.990190421234853,0.99,3.24398995557218,-3.45056078514299,6.69455074071517,0.344545400163653,0.5,24.7873838358905,-3.5527136788005e-17,4.46249982726964,normal
-1.11500552380816e-15,0.995083122776611,0.990190421234853,0.99,3.42412310248102,-3.05863533641249,6.4827584388935,0.32613401861921,0.5,23.291020514341,2.39808173319034e-16,4.42078629242187,normal
2.8421709430404e-16,0.995083122776611,0.990190421234853,0.99,2.96954867054766,-3.64025446714839,6.60980313769605,0.305107002544924,0.5,29.0958915816676,2.48689957516035e-16,4.65166214550369,normal
-2.72944060515538e-16,0.995083122776611,0.990190421234852,0.989999999999999,3.16344184722226,-3.55036817115635,6.71381001837861,0.318950426695109,0.5,25.0001611023896,3.86357612569554e-16,4.42327367501144,normal
-4.91914201680069e-17,0.995083122776611,0.990190421234853,0.99,3.23519675987902,-3.46595521120955,6.70115197108857,0.313245640469502,0.5,24.127590681694,-6.97220059464598e-16,4.45983579395174,normal
-2.20678176587031e-15,0.995083122776612,0.990190421234853,0.99,3.77624055902074,-3.31073936274376,7.08697992176451,0.335391807121855,0.5,27.4247848869142,-2.57571741713036e-16,4.4518307763586,normal
-8.23273073645116e-16,0.995083122776611,0.990190421234852,0.99,4.01860076850447,-3.33276082329352,7.35136159179799,0.350999693099043,0.5,26.6521886593253,7.99360577730113e-17,4.43414238332519,normal
1.4033219031262e-15,0.995083122776611,0.990190421234852,0.989999999999999,3.03435486970089,-4.06760734940602,7.10196221910691,0.315626462088284,0.5,29.1048687040442,8.88178419700125e-18,4.54070398875381,normal
6.30606677987089e-16,0.995083122776612,0.990190421234853,0.990000000000001,3.16364918815161,-3.43019777649682,6.59384696464843,0.30660950465655,0.5,27.3976746075668,2.04281036531029e-16,4.6060352472423,normal
-3.94556182597556e-17,0.995083122776611,0.990190421234852,0.989999999999999,3.22001721500334,-3.96376437060489,7.18378158560823,0.306867544128954,0.5,33.1053960473489,2.22044604925031e-16,4.66167404459079,normal
8.19857002800116e-17,0.995083122776611,0.990190421234853,0.99,4.10031926232184,-3.14320332003586,7.24352258235769,0.294370200951843,0.5,25.5153302684305,1.15463194561016e-16,4.57946934583744,normal
-4.71759383694567e-16,0.995083122776611,0.990190421234852,0.989999999999999,3.07642402663193,-3.23117957391969,6.30760360055162,0.348918120744804,0.5,25.6916636549265,7.54951656745107e-17,4.42969815553925,normal
2.38407584272584e-15,0.995083122776611,0.990190421234853,0.99,3.09353899160337,-3.50011599616194,6.59365498776531,0.322332274290444,0.5,24.5766951018065,3.5527136788005e-17,4.48268637052214,normal
9.99883936331641e-16,0.995083122776611,0.990190421234853,0.99,3.74647741875508,-3.01188394569429,6.75836136444937,0.31486974166467,0.5,24.3746176652403,7.99360577730113e-17,4.37804254543601,normal
1.89045360562327e-15,0.995083122776612,0.990190421234853,0.99,3.25816225355751,-3.4997833172601,6.75794557081761,0.330600793018007,0.5,25.0919091138896,-3.01980662698043e-16,4.37552791624505,normal
1.36642833800019e-17,0.995083122776612,0.990190421234853,0.990000000000001,3.22437281241608,-3.46274211317575,6.68711492559182,0.335106822947561,0.5,24.4440217575066,4.08562073062058e-16,4.33352661429395,normal
3.79867077964054e-16,0.995083122776611,0.990190421234852,0.989999999999999,3.75056873322436,-3.70303128779769,7.45360002102206,0.332684959481224,0.5,26.637159877706,-4.44089209850063e-17,4.51741296085969,normal
8.12341646941115e-16,0.995083122776611,0.990190421234852,0.989999999999999,4.54433060083951,-3.94291561118282,8.48724621202233,0.331449985646905,0.5,25.0096306559252,-7.105427357601e-17,4.41063927022663,normal
5.08994555905072e-16,0.995083122776611,0.990190421234852,0.99,3.72456454456397,-3.42438569613652,7.14895024070049,0.324471838232453,0.5,25.4539936377006,-4.08562073062058e-16,4.48720157795717,normal
-3.00614234360042e-16,0.995083122776612,0.990190421234853,0.99,3.72529338910978,-3.15432157848228,6.87961496759207,0.320569287724113,0.5,24.8080482160828,2.04281036531029e-16,4.39371336699946,normal
-2.8216745179704e-16,0.995083122776612,0.990190421234853,0.99,4.26131474857704,-3.93597472195817,8.19728947053521,0.330101051940448,0.5,24.8077486508038,-7.99360577730113e-17,4.37736761595822,normal
1.69539596037374e-15,0.995083122776612,0.990190421234853,0.990000000000001,3.67139321101032,-4.14579366807436,7.81718687908468,0.32764664151679,0.5,28.0746185107725,-2.57571741713036e-16,4.48770356937884,normal
-6.03278111227085e-16,0.995083122776612,0.990190421234853,0.99,4.04982347475995,-3.71747146863111,7.76729494339105,0.334063226916766,0.5,23.6949099718648,-2.66453525910038e-16,4.38683625100013,normal
4.52287779878064e-16,0.995083122776612,0.990190421234853,0.99,3.84361442891196,-3.27972175782643,7.12333618673839,0.323093075190459,0.5,24.1881285684267,4.17443857259059e-16,4.40779393943396,normal
1.01798911181014e-16,0.995083122776611,0.990190421234853,0.99,3.14164199885141,-3.31260240976124,6.45424440861265,0.334506287371089,0.5,23.8160452413663,3.81916720471054e-16,4.40859333367241,normal
1.61921758053023e-15,0.995083122776612,0.990190421234853,0.990000000000001,3.78644043757968,-3.61943445528582,7.40587489286549,0.318457733571298,0.5,27.3799030209037,2.22044604925031e-17,4.41487431691886,normal
4.40673139005062e-16,0.995083122776612,0.990190421234853,0.99,3.21095524010447,-2.94763070543398,6.15858594553846,0.319205753994309,0.5,26.8678224213637,2.62012633811537e-16,4.50170357568786,normal
-1.07845356576665e-15,0.995083122776611,0.990190421234853,0.99,3.20100223454066,-3.84804564251792,7.04904787705857,0.320166017688081,0.5,26.7065884576661,0,4.42165342380926,normal
1.64449650478323e-15,0.995083122776612,0.990190421234853,0.990000000000001,3.43339759630708,-3.71829048187133,7.15168807817841,0.336606656697491,0.5,26.7539842398448,3.01980662698043e-16,4.42994951970811,normal
-4.86448488328069e-16,0.995083122776611,0.990190421234853,0.99,3.05808411073129,-3.72038502394304,6.77846913467434,0.332662630926778,0.5,24.5432700286103,-4.2632564145606e-16,4.4128098448249,normal
-1.4231351140272e-15,0.995083122776612,0.990190421234854,0.990000000000001,3.27068441702581,-3.46050027885935,6.73118469588515,0.312073901110135,0.5,25.1411212986437,9.76996261670138e-17,4.57700990929457,normal
