type,seq,mac,rssi,rate,noise_floor,fft_gain,agc_gain,channel,local_timestamp,sig_len,rx_state,len,first_word,data
CSI_DATA,515659,1a:00:00:00:00:00,-58,11,-95,4,44,6,515659,47,0,128,0,"[0,0,0,0,0,0,0,0,28,5,27,8,31,8,31,10,30,12,33,12,30,13,31,15,30,17,28,17,30,17,27,17,30,16,29,17,30,16,30,14,29,12,33,11,31,10,29,9,31,11,31,10,31,9,32,8,35,7,34,6,37,6,35,5,0,0,39,5,37,4,36,5,36,1,33,3,35,2,32,3,31,1,33,0,34,-3,32,-5,30,-4,31,-6,28,-7,29,-6,29,-7,28,-9,30,-8,30,-9,29,-6,29,-7,28,-5,28,-3,28,-4,27,-3,27,-2,23,1,23,0,0,0,0,0,0,0]"
CSI_DATA,517659,1a:00:00:00:00:00,-58,11,-95,4,44,6,517659,47,0,128,0,"[0,0,0,0,0,0,0,0,-25,-17,-20,-20,-20,-22,-21,-24,-20,-25,-21,-29,-18,-29,-15,-30,-14,-31,-11,-30,-13,-31,-10,-31,-11,-31,-11,-31,-11,-31,-11,-31,-11,-30,-14,-31,-14,-29,-11,-28,-13,-31,-13,-31,-14,-30,-14,-32,-12,-33,-15,-32,-16,-37,-15,-32,0,0,-14,-35,-15,-33,-13,-32,-14,-33,-13,-32,-13,-32,-13,-29,-11,-29,-13,-28,-12,-29,-14,-29,-14,-27,-14,-28,-13,-26,-14,-25,-15,-26,-14,-27,-13,-26,-13,-28,-10,-26,-11,-28,-8,-27,-8,-28,-6,-29,-3,-27,-1,-26,0,-23,0,-23,0,0,0,0,0,0]"
CSI_DATA,523659,1a:00:00:00:00:00,-58,11,-95,4,44,6,523659,47,0,128,0,"[0,0,0,0,0,0,0,0,-28,-11,-25,-13,-27,-14,-26,-17,-26,-21,-27,-22,-24,-25,-21,-25,-21,-28,-17,-28,-18,-28,-14,-28,-16,-29,-15,-30,-16,-29,-16,-30,-14,-29,-17,-30,-15,-28,-13,-27,-14,-29,-14,-30,-15,-30,-15,-30,-15,-31,-15,-33,-15,-33,-12,-34,0,0,-14,-35,-13,-36,-12,-34,-11,-34,-11,-30,-10,-33,-10,-32,-7,-30,-9,-29,-9,-30,-10,-30,-9,-28,-10,-31,-9,-28,-11,-28,-10,-27,-10,-30,-8,-28,-6,-30,-5,-29,-3,-30,-2,-30,1,-30,0,-28,4,-28,6,-24,7,-22,8,-22,0,0,0,0,0,0]"
CSI_DATA,525659,1a:00:00:00:00:00,-58,11,-95,4,44,6,525659,47,0,128,0,"[0,0,0,0,0,0,0,0,-14,26,-15,24,-18,26,-19,27,-19,26,-21,26,-23,26,-23,22,-25,24,-25,20,-25,22,-25,20,-26,22,-26,22,-23,23,-22,25,-22,24,-22,28,-20,25,-19,25,-18,26,-19,26,-19,27,-17,27,-18,31,-16,29,-17,32,-15,33,0,0,-19,34,-16,33,-16,31,-14,34,-13,29,-15,32,-13,30,-11,29,-10,31,-10,33,-6,31,-5,30,-5,31,-3,28,-3,31,-2,29,-1,31,-3,29,-4,31,-4,30,-4,31,-4,28,-5,29,-5,28,-8,26,-9,25,-10,21,-9,20,0,0,0,0,0,0]"
CSI_DATA,527659,1a:00:00:00:00:00,-58,11,-95,4,44,6,527659,47,0,128,0,"[0,0,0,0,0,0,0,0,26,-13,27,-9,30,-11,31,-8,32,-6,34,-4,34,-3,34,-1,36,1,33,4,34,4,32,7,34,4,33,5,32,5,33,5,31,6,34,2,31,2,31,4,32,3,33,4,32,4,34,2,35,4,36,1,37,6,37,3,0,0,38,5,37,6,35,5,36,4,33,5,34,4,32,7,31,6,31,6,34,5,33,2,31,1,32,2,27,1,31,0,29,1,30,0,31,3,30,3,29,5,30,5,27,6,25,9,27,9,25,10,23,11,19,13,19,12,0,0,0,0,0,0]"
CSI_DATA,550195,1a:00:00:00:00:00,-58,11,-95,4,44,6,550195,47,0,128,0,"[0,0,0,0,0,0,0,0,31,-1,29,0,29,0,32,2,32,5,35,4,32,7,32,7,34,9,31,11,32,8,31,11,33,8,33,9,33,7,32,6,32,7,34,2,32,2,32,2,32,2,33,1,33,1,33,0,35,-1,37,-3,36,-3,36,-2,0,0,38,-3,36,-4,36,-5,37,-7,33,-6,35,-7,31,-6,31,-7,31,-9,32,-14,30,-14,27,-12,28,-13,25,-13,26,-15,26,-15,26,-16,26,-15,26,-16,25,-14,27,-15,26,-12,25,-11,25,-12,25,-9,26,-8,22,-4,22,-5,0,0,0,0,0,0]"
CSI_DATA,550410,1a:00:00:00:00:00,-58,11,-95,4,44,6,550410,47,0,128,0,"[0,0,0,0,0,0,0,0,-18,-23,-17,-23,-16,-25,-16,-27,-14,-30,-15,-30,-12,-31,-11,-32,-10,-33,-7,-32,-8,-31,-9,-31,-10,-30,-11,-32,-11,-30,-14,-30,-12,-29,-15,-31,-14,-28,-14,-27,-15,-29,-16,-28,-16,-27,-18,-28,-20,-29,-21,-28,-23,-29,-19,-26,0,0,-23,-28,-22,-30,-21,-28,-22,-28,-21,-25,-22,-27,-22,-24,-22,-24,-22,-22,-23,-20,-25,-19,-24,-18,-26,-18,-24,-15,-24,-16,-25,-15,-26,-14,-26,-16,-26,-16,-24,-16,-25,-16,-22,-17,-23,-16,-22,-16,-20,-17,-19,-19,-13,-18,-14,-17,0,0,0,0,0,0]"
CSI_DATA,550616,1a:00:00:00:00:00,-58,11,-95,4,44,6,550616,47,0,128,0,"[0,0,0,0,0,0,0,0,14,26,13,25,12,28,12,29,9,32,9,33,7,34,5,31,5,34,2,31,4,32,2,33,3,33,3,31,5,32,8,33,5,31,8,33,9,29,9,31,9,31,11,32,10,31,13,32,11,33,13,34,13,34,14,32,0,0,15,35,17,33,18,31,17,33,13,28,16,30,15,29,14,27,17,26,20,26,20,24,19,23,19,23,19,20,21,22,21,20,22,20,19,21,22,22,20,21,19,24,18,21,17,23,16,22,15,22,12,22,10,21,9,21,0,0,0,0,0,0]"
CSI_DATA,560979,1a:00:00:00:00:00,-58,11,-95,4,44,6,560979,47,0,128,0,"[0,0,0,0,0,0,0,0,29,1,28,3,31,3,32,4,31,8,36,9,31,11,31,11,31,12,30,14,30,13,28,14,30,14,32,13,29,14,30,13,30,12,32,11,31,10,28,8,32,11,33,10,33,8,33,8,34,8,34,7,36,9,36,6,0,0,39,7,35,8,37,7,35,7,33,6,35,6,33,4,32,6,31,4,31,2,32,0,30,1,31,0,29,0,31,-1,31,-3,30,-3,30,-2,31,-2,29,-1,30,0,28,2,27,3,27,3,27,5,25,5,21,7,22,9,0,0,0,0,0,0]"
CSI_DATA,569659,1a:00:00:00:00:00,-52,11,-95,4,39,6,569659,47,0,128,0,"[0,0,0,0,0,0,0,0,14,8,13,9,14,10,14,12,13,13,14,13,13,14,13,14,13,15,11,14,12,14,11,15,13,15,13,14,13,13,15,13,13,13,14,13,14,11,14,11,14,11,15,12,16,10,16,11,18,10,18,9,19,8,18,8,0,0,19,7,20,9,18,8,19,7,17,7,17,7,17,5,17,7,15,5,17,2,17,2,16,2,17,1,16,0,18,0,16,-1,18,0,17,0,17,0,16,0,16,1,16,1,16,1,15,1,15,2,14,4,12,4,13,3,0,0,0,0,0,0]"
CSI_DATA,571659,1a:00:00:00:00:00,-58,11,-95,4,44,6,571659,47,0,128,0,"[0,0,0,0,0,0,0,0,-16,-25,-14,-24,-12,-28,-10,-29,-9,-31,-9,-33,-6,-32,-3,-32,-2,-34,0,-32,0,-33,1,-32,0,-33,-2,-33,-2,-33,-4,-33,-1,-30,-3,-35,-1,-31,-2,-33,-4,-32,-3,-33,-5,-33,-3,-34,-4,-35,-6,-34,-6,-35,-3,-35,0,0,-5,-36,-6,-37,-4,-34,-2,-35,-4,-30,-3,-34,-4,-32,-3,-31,-2,-32,-7,-33,-7,-30,-9,-30,-8,-31,-8,-26,-7,-28,-7,-27,-10,-30,-7,-29,-7,-30,-4,-28,-3,-30,-2,-28,-3,-29,-1,-28,1,-26,5,-24,5,-22,6,-21,0,0,0,0,0,0]"
CSI_DATA,573659,1a:00:00:00:00:00,-58,11,-95,4,44,6,573659,47,0,128,0,"[0,0,0,0,0,0,0,0,-29,5,-28,3,-31,3,-32,2,-32,-1,-34,-2,-33,-3,-33,-4,-36,-4,-32,-5,-33,-5,-31,-3,-35,0,-34,-1,-32,1,-32,2,-32,2,-33,5,-32,6,-31,6,-31,8,-32,8,-31,10,-32,12,-32,15,-31,15,-32,17,-31,18,0,0,-32,22,-32,19,-30,20,-29,21,-27,19,-29,21,-25,21,-23,20,-22,21,-20,23,-19,26,-17,24,-17,26,-13,25,-14,26,-14,27,-12,28,-11,28,-12,28,-12,26,-11,29,-13,24,-12,25,-13,24,-13,24,-14,23,-13,18,-14,18,0,0,0,0,0,0]"
CSI_DATA,575686,1a:00:00:00:00:00,-58,11,-95,4,44,6,575686,47,0,128,0,"[0,0,0,0,0,0,0,0,-23,19,-22,17,-25,17,-27,16,-28,15,-32,16,-30,12,-33,11,-34,11,-31,9,-32,10,-31,8,-32,7,-33,9,-31,9,-30,11,-29,9,-32,13,-28,14,-28,14,-29,13,-29,13,-29,14,-30,15,-31,18,-30,18,-33,17,-33,18,0,0,-33,19,-32,17,-30,18,-31,19,-29,18,-28,18,-28,15,-26,16,-27,17,-26,22,-24,22,-23,19,-22,21,-19,20,-21,22,-20,23,-20,23,-21,22,-22,22,-22,19,-23,21,-22,18,-22,17,-22,17,-23,15,-22,13,-20,8,-20,8,0,0,0,0,0,0]"
CSI_DATA,581659,1a:00:00:00:00:00,-58,11,-95,4,44,6,581659,47,0,128,0,"[0,0,0,0,0,0,0,0,29,3,27,5,29,8,29,8,31,13,30,13,31,16,29,17,29,18,27,18,26,18,26,19,27,20,26,20,27,20,26,20,25,18,28,20,27,18,26,18,28,17,29,18,28,16,29,18,32,17,32,18,32,18,31,17,0,0,31,18,30,20,29,20,30,20,28,19,30,19,27,17,26,17,26,16,30,13,30,16,26,15,26,14,26,12,26,13,27,12,29,13,26,13,28,14,25,14,25,15,23,16,23,18,22,18,19,19,17,18,14,20,14,18,0,0,0,0,0,0]"
CSI_DATA,585659,1a:00:00:00:00:00,-58,11,-95,4,44,6,585659,47,0,128,0,"[0,0,0,0,0,0,0,0,-24,18,-24,13,-28,14,-28,15,-30,12,-32,11,-32,8,-33,7,-32,8,-32,5,-33,7,-33,4,-33,5,-33,5,-30,5,-32,7,-31,6,-33,9,-31,9,-30,8,-31,9,-31,10,-31,12,-31,10,-33,14,-31,13,-33,15,-33,13,0,0,-35,16,-33,13,-33,12,-33,15,-29,13,-31,15,-29,13,-29,12,-29,15,-28,16,-28,17,-26,16,-25,18,-23,17,-23,17,-23,18,-23,19,-24,18,-25,20,-24,16,-24,17,-24,14,-24,13,-23,12,-24,10,-25,8,-22,6,-23,5,0,0,0,0,0,0]"
CSI_DATA,589659,1a:00:00:00:00:00,-58,11,-95,4,44,6,589659,47,0,128,0,"[0,0,0,0,0,0,0,0,4,-29,7,-28,9,-29,9,-29,13,-30,13,-32,14,-31,15,-29,16,-30,17,-26,17,-28,17,-28,16,-29,16,-30,13,-29,13,-30,12,-29,12,-33,11,-29,11,-31,10,-30,9,-32,6,-33,8,-33,7,-35,4,-35,5,-36,4,-35,0,0,3,-38,4,-36,3,-36,3,-35,2,-31,0,-35,-1,-31,-1,-30,-1,-33,-6,-34,-5,-33,-7,-29,-8,-30,-9,-27,-8,-30,-8,-27,-11,-28,-9,-28,-10,-30,-8,-27,-8,-28,-8,-27,-6,-28,-6,-27,-2,-28,-2,-25,-1,-22,1,-22,0,0,0,0,0,0]"
CSI_DATA,593660,1a:00:00:00:00:00,-58,11,-95,4,44,6,593660,47,0,128,0,"[0,0,0,0,0,0,0,0,14,27,13,26,12,27,13,29,11,31,11,32,9,33,10,32,9,33,7,30,9,32,8,31,9,33,11,32,13,31,13,31,12,28,16,30,16,27,16,26,19,28,20,28,19,25,22,26,24,28,24,27,27,27,26,25,0,0,28,25,29,24,28,22,28,23,26,21,29,20,28,17,27,17,28,14,30,10,30,12,29,10,30,10,27,7,28,6,29,5,30,4,29,4,31,4,28,5,30,5,28,5,28,5,27,7,25,8,25,6,22,9,22,10,0,0,0,0,0,0]"
CSI_DATA,595660,1a:00:00:00:00:00,-58,11,-95,4,44,6,595660,47,0,128,0,"[0,0,0,0,0,0,0,0,0,-29,4,-28,5,-30,6,-31,8,-32,9,-33,12,-32,13,-31,13,-31,15,-28,14,-30,16,-29,17,-29,17,-30,15,-29,12,-30,12,-29,13,-31,11,-28,12,-29,11,-31,9,-32,8,-32,7,-32,10,-35,8,-34,10,-34,13,-35,0,0,8,-35,9,-37,10,-35,9,-34,9,-31,6,-34,7,-32,6,-29,6,-32,4,-33,4,-34,3,-30,2,-30,0,-29,1,-31,1,-30,-1,-30,0,-29,1,-31,3,-28,3,-30,4,-28,4,-29,5,-27,8,-25,9,-24,10,-20,10,-21,0,0,0,0,0,0]"
CSI_DATA,599660,1a:00:00:00:00:00,-58,11,-95,4,44,6,599660,47,0,128,0,"[0,0,0,0,0,0,0,0,21,21,18,21,19,23,18,25,17,29,18,29,15,30,15,29,15,30,14,28,14,30,14,28,13,30,13,31,15,29,16,31,16,29,18,29,17,27,16,26,21,27,21,27,22,24,22,25,24,25,26,26,26,27,24,26,0,0,29,23,26,25,26,26,27,23,25,22,29,21,27,20,25,18,27,17,27,14,28,16,27,13,28,15,28,12,25,12,27,10,28,9,27,10,28,10,26,11,28,10,26,12,25,11,25,13,22,14,21,14,17,14,17,15,0,0,0,0,0,0]"
CSI_DATA,605660,1a:00:00:00:00:00,-58,11,-95,4,44,6,605660,47,0,128,0,"[0,0,0,0,0,0,0,0,25,16,23,18,23,20,24,21,23,23,24,26,22,27,19,25,20,27,17,27,18,27,15,27,17,29,16,31,16,27,19,28,17,26,20,27,20,25,17,25,21,26,22,25,22,25,23,26,23,26,24,28,22,28,23,25,0,0,26,25,24,26,25,27,24,26,25,24,25,26,24,22,23,23,23,21,25,20,25,21,22,19,23,20,24,17,25,17,25,17,25,17,24,18,24,16,23,17,25,18,22,19,21,21,20,20,17,21,16,21,12,19,11,20,0,0,0,0,0,0]"
CSI_DATA,607660,1a:00:00:00:00:00,-58,11,-95,4,44,6,607660,47,0,128,0,"[0,0,0,0,0,0,0,0,-14,-25,-9,-26,-8,-29,-8,-31,-6,-33,-5,-35,-2,-35,2,-33,0,-34,4,-31,4,-33,7,-31,9,-33,9,-32,8,-31,9,-32,7,-31,8,-34,8,-32,9,-31,7,-32,7,-31,6,-31,7,-32,10,-35,10,-33,12,-34,12,-33,0,0,13,-37,13,-34,14,-35,13,-32,12,-30,13,-32,12,-30,12,-29,13,-30,12,-31,14,-29,12,-27,14,-28,11,-27,12,-27,12,-27,11,-26,14,-27,13,-28,14,-24,15,-25,16,-24,17,-21,19,-19,22,-16,23,-15,19,-11,21,-9,0,0,0,0,0,0]"
CSI_DATA,611660,1a:00:00:00:00:00,-58,11,-95,4,44,6,611660,47,0,128,0,"[0,0,0,0,0,0,0,0,29,7,27,10,28,11,29,13,29,15,32,19,26,19,27,20,26,22,23,22,24,21,21,24,23,24,21,26,21,24,22,24,22,23,25,23,24,23,20,22,25,23,25,22,24,22,25,23,25,23,25,25,28,26,24,23,0,0,27,27,25,27,25,27,24,24,22,25,26,26,21,23,22,21,20,20,23,21,24,23,22,20,22,21,23,19,22,18,22,19,22,18,22,20,23,21,19,21,21,22,18,22,16,23,15,23,11,23,10,24,6,22,7,22,0,0,0,0,0,0]"
CSI_DATA,621660,1a:00:00:00:00:00,-58,11,-95,4,44,6,621660,47,0,128,0,"[0,0,0,0,0,0,0,0,-22,18,-23,17,-24,18,-27,18,-29,15,-31,15,-31,13,-31,9,-33,9,-31,7,-32,8,-30,4,-33,4,-33,5,-32,3,-32,5,-32,5,-34,9,-32,6,-29,6,-32,6,-31,7,-32,7,-32,8,-34,7,-35,6,-37,6,-36,6,0,0,-39,7,-36,6,-36,4,-35,5,-33,4,-34,5,-31,5,-31,4,-31,5,-33,6,-32,7,-29,6,-30,5,-27,7,-28,7,-30,7,-27,7,-30,5,-29,6,-28,3,-29,2,-29,1,-28,-2,-25,-3,-27,-6,-26,-6,-21,-8,-23,-9,0,0,0,0,0,0]"
CSI_DATA,625660,1a:00:00:00:00:00,-58,11,-95,4,44,6,625660,47,0,128,0,"[0,0,0,0,0,0,0,0,2,-30,4,-27,5,-30,9,-31,8,-31,10,-33,13,-30,16,-28,17,-30,17,-26,18,-30,18,-26,18,-28,19,-29,16,-28,16,-29,16,-28,15,-30,15,-29,14,-27,14,-28,14,-29,13,-31,13,-31,15,-32,12,-33,15,-31,15,-32,0,0,15,-34,12,-33,15,-34,15,-32,13,-29,13,-32,12,-29,13,-26,11,-31,8,-33,9,-30,7,-30,8,-31,6,-28,6,-29,6,-28,6,-29,8,-29,7,-28,9,-29,10,-28,10,-27,10,-25,12,-25,14,-23,14,-21,14,-18,13,-17,0,0,0,0,0,0]"
CSI_DATA,629660,1a:00:00:00:00:00,-58,11,-95,4,44,6,629660,47,0,128,0,"[0,0,0,0,0,0,0,0,15,24,13,24,13,27,15,28,12,30,14,33,9,32,10,31,9,33,5,30,8,32,5,31,7,31,5,33,7,31,9,32,9,31,11,32,11,29,10,28,12,31,12,29,15,29,15,31,14,30,16,32,16,34,15,33,0,0,21,32,17,31,19,29,18,30,17,27,19,28,17,25,19,26,18,23,19,25,21,23,21,22,22,22,21,20,22,19,22,19,24,19,22,19,22,18,20,19,22,19,21,20,19,21,17,20,15,23,14,21,10,19,10,19,0,0,0,0,0,0]"
CSI_DATA,635660,1a:00:00:00:00:00,-53,11,-95,4,39,6,635660,47,0,128,0,"[0,0,0,0,0,0,0,0,13,9,13,10,13,10,14,12,13,12,14,13,12,14,10,15,11,15,10,15,11,15,8,17,8,16,8,16,8,14,9,15,10,16,11,16,10,15,10,13,11,14,11,15,11,15,13,13,12,15,11,16,13,16,12,15,0,0,12,16,11,15,12,16,12,16,12,15,13,15,12,13,11,14,11,12,12,13,11,12,12,12,12,12,12,12,12,11,12,11,12,11,11,12,11,11,11,12,12,11,10,13,9,12,8,13,7,14,7,14,5,12,4,13,0,0,0,0,0,0]"
CSI_DATA,639660,1a:00:00:00:00:00,-58,11,-95,4,44,6,639660,47,0,128,0,"[0,0,0,0,0,0,0,0,-28,4,-28,2,-31,2,-32,2,-31,-1,-35,0,-33,-3,-33,-5,-33,-5,-31,-7,-33,-5,-29,-9,-32,-9,-33,-10,-31,-7,-33,-6,-31,-5,-34,-2,-31,-2,-30,-2,-32,-2,-33,0,-32,1,-33,1,-35,1,-35,-1,-36,1,-35,1,0,0,-35,4,-35,4,-36,2,-35,5,-32,3,-33,5,-32,3,-29,4,-32,7,-31,9,-30,9,-28,8,-28,9,-27,10,-27,12,-27,12,-27,12,-28,11,-27,13,-27,11,-29,11,-26,9,-28,6,-26,7,-27,4,-26,4,-21,1,-23,0,0,0,0,0,0,0]"
CSI_DATA,645660,1a:00:00:00:00:00,-58,11,-95,4,44,6,645660,47,0,128,0,"[0,0,0,0,0,0,0,0,-23,16,-23,15,-26,15,-28,15,-29,11,-30,13,-32,9,-32,7,-33,6,-32,4,-32,5,-31,1,-32,5,-32,3,-30,3,-32,4,-29,3,-33,8,-30,7,-29,5,-31,7,-31,7,-30,6,-32,7,-34,7,-33,9,-34,8,-34,8,0,0,-34,9,-37,8,-34,8,-34,9,-32,6,-32,8,-31,5,-28,5,-30,10,-30,11,-29,12,-27,10,-28,10,-26,9,-27,12,-25,11,-27,12,-28,9,-28,12,-29,8,-29,8,-26,7,-27,5,-26,4,-26,2,-25,1,-22,-2,-21,-2,0,0,0,0,0,0]"
